MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto5;12.anticorr2.tree;12;66;0;4;0.000074;48.156497;48.152000;4706;651617;0;0;htc-cmp001;Thu Mar 23 10:11:48 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto5;15.anticorr1.tree;15;105;0;26;0.000124;528.453687;528.402000;3237;5507132;0;0;htc-cmp001;Thu Mar 23 10:19:48 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto5;12.anticorr3.tree;12;66;0;1;0.000054;686.244431;686.179000;9815;1758865;0;0;htc-cmp001;Thu Mar 23 10:22:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto6;12.anticorr3.tree;12;66;0;0;0.000072;683.247575;683.183000;9840;1776911;0;0;htc-cmp001;Thu Mar 23 10:22:26 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;12.anticorr1.tree;12;66;0;12;0.000093;10.693398;10.692000;2383;355657;0;0;htc-cmp001;Thu Mar 23 10:22:39 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;10.anticorr3.tree;10;45;0;1;0.000036;11.693232;11.692000;4282;166340;0;0;htc-cmp001;Thu Mar 23 10:22:51 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;10.anticorr1.tree;10;45;0;9;0.000047;0.421266;0.421000;1849;51628;0;0;htc-cmp001;Thu Mar 23 10:22:52 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto7;10.anticorr2.tree;10;45;0;3;0.000051;0.792858;0.792000;1488;70841;0;0;htc-cmp001;Thu Mar 23 10:22:53 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;7.anticorr3.tree;7;21;0;0;0.000020;0.015718;0.015000;776;3939;0;0;htc-cmp001;Thu Mar 23 10:22:53 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;7.anticorr2.tree;7;21;0;0;0.000026;0.001637;0.001000;135;1264;0;0;htc-cmp001;Thu Mar 23 10:22:53 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;7.anticorr1.tree;7;21;0;2;0.000022;0.001473;0.001000;165;1245;0;0;htc-cmp001;Thu Mar 23 10:22:54 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;5.anticorr3.tree;5;10;0;0;0.000014;0.000093;0.000000;73;155;0;0;htc-cmp001;Thu Mar 23 10:22:54 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;5.anticorr2.tree;5;10;0;0;0.000012;0.000047;0.000000;19;69;0;0;htc-cmp001;Thu Mar 23 10:22:54 2023
MultiBN;3DIM;SANTOS;GrafosCompletos;Conjunto8;5.anticorr1.tree;5;10;0;1;0.000015;0.000040;0.000000;23;60;0;0;htc-cmp001;Thu Mar 23 10:22:54 2023
