MultiPrim;4DIM;SANTOS;..;instances;4_a_10_150_2.tree;10;43;0;5;0.000139;0.180831;0.180000;3497;53005;52507;0;471;5425;htc-cmp001;Sat Apr  1 09:13:26 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_100_3.tree;10;42;1;5;0.000040;0.066806;0.066000;2941;26497;26249;0;223;2654;htc-cmp001;Sat Apr  1 09:13:27 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_110_5.tree;11;49;0;5;0.000053;0.363636;0.363000;4311;107231;106370;0;842;11301;htc-cmp001;Sat Apr  1 09:13:27 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_6_90_3.tree;6;15;0;0;0.000048;0.000994;0.001000;259;591;562;0;29;187;htc-cmp001;Sat Apr  1 09:13:27 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_150_4.tree;10;44;0;8;0.000043;0.109365;0.109000;3040;35815;35310;0;457;4288;htc-cmp001;Sat Apr  1 09:13:28 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_220_4.tree;11;54;0;9;0.000055;0.963844;0.964000;7171;162801;161918;0;863;11952;htc-cmp001;Sat Apr  1 09:13:28 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_50_1.tree;5;9;0;0;0.000012;0.000057;0.000000;55;122;106;0;16;72;htc-cmp001;Sat Apr  1 09:13:29 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_8_160_1.tree;8;28;0;3;0.000028;0.003188;0.003000;531;3032;2947;0;81;653;htc-cmp001;Sat Apr  1 09:13:29 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_140_5.tree;7;21;0;3;0.000022;0.001183;0.001000;376;1290;1239;0;49;333;htc-cmp001;Sat Apr  1 09:13:29 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_13_65_4.tree;13;45;0;7;0.000049;2.096226;2.097000;8824;375358;372058;0;2885;31897;htc-cmp001;Sat Apr  1 09:13:29 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_6_120_3.tree;6;15;0;1;0.000017;0.000212;0.000000;124;378;346;0;31;172;htc-cmp001;Sat Apr  1 09:13:30 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_165_4.tree;11;51;0;7;0.000065;0.107793;0.108000;2094;41990;41326;0;561;5473;htc-cmp001;Sat Apr  1 09:13:30 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_50_3.tree;10;36;0;3;0.000039;0.041813;0.041000;2064;25204;24829;0;351;3562;htc-cmp001;Sat Apr  1 09:13:30 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_35_5.tree;7;18;0;0;0.000021;0.000993;0.001000;377;1412;1348;0;62;429;htc-cmp001;Sat Apr  1 09:13:30 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_35_1.tree;7;17;1;1;0.000022;0.000281;0.000000;142;466;429;0;31;168;htc-cmp001;Sat Apr  1 09:13:31 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_8_40_3.tree;8;23;0;2;0.000023;0.001073;0.001000;252;1545;1446;0;95;677;htc-cmp001;Sat Apr  1 09:13:31 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_100_4.tree;5;10;1;2;0.000014;0.000013;0.000000;11;25;16;0;8;21;htc-cmp001;Sat Apr  1 09:13:31 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_8_40_1.tree;8;23;0;2;0.000027;0.002497;0.002000;449;2340;2249;0;86;673;htc-cmp001;Sat Apr  1 09:13:32 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_180_4.tree;9;36;0;1;0.000036;0.015647;0.015000;1090;12723;12466;0;216;2184;htc-cmp001;Sat Apr  1 09:13:32 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_110_2.tree;11;49;0;5;0.000051;1.783786;1.784000;12807;203512;202652;0;805;10398;htc-cmp001;Sat Apr  1 09:13:32 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_50_5.tree;10;33;0;3;0.000033;0.352465;0.352000;3756;58612;58134;0;460;5056;htc-cmp001;Sat Apr  1 09:13:32 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_12_180_3.tree;12;63;0;4;0.000066;4.594470;4.595000;13057;526359;524605;0;1532;19321;htc-cmp001;Sat Apr  1 09:13:32 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_75_4.tree;5;10;0;0;0.000013;0.000032;0.000000;22;62;47;0;14;51;htc-cmp001;Sat Apr  1 09:13:33 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_165_2.tree;11;53;0;4;0.000057;0.196763;0.197000;2589;61977;61076;0;775;9136;htc-cmp001;Sat Apr  1 09:13:33 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_100_3.tree;5;10;0;0;0.000014;0.000021;0.000000;17;41;28;0;12;36;htc-cmp001;Sat Apr  1 09:13:33 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_180_2.tree;9;36;0;6;0.000037;0.041723;0.041000;2061;21058;20781;0;248;2529;htc-cmp001;Sat Apr  1 09:13:33 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_50_2.tree;10;32;0;0;0.000034;0.095545;0.095000;2313;46648;46129;0;504;5259;htc-cmp001;Sat Apr  1 09:13:34 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_200_5.tree;10;45;0;6;0.000047;0.140451;0.140000;2854;42719;42174;0;457;5163;htc-cmp001;Sat Apr  1 09:13:34 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_13_65_3.tree;13;45;0;5;0.000048;4.880447;4.882000;8291;630112;626619;0;3297;35627;htc-cmp001;Sat Apr  1 09:13:34 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_8_160_2.tree;8;28;0;2;0.000027;0.003321;0.003000;399;3563;3410;0;127;1016;htc-cmp001;Sat Apr  1 09:13:35 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_25_3.tree;5;8;0;0;0.000013;0.000042;0.000000;33;84;68;0;16;64;htc-cmp001;Sat Apr  1 09:13:35 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_100_2.tree;10;42;0;4;0.000045;0.297257;0.297000;4530;54303;53823;0;456;5356;htc-cmp001;Sat Apr  1 09:13:35 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_220_3.tree;11;54;0;6;0.000055;1.722158;1.723000;7718;232590;231593;0;955;14455;htc-cmp001;Sat Apr  1 09:13:36 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_135_1.tree;9;35;0;1;0.000039;0.176327;0.176000;3653;29273;29013;0;241;2748;htc-cmp001;Sat Apr  1 09:13:36 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_8_120_1.tree;8;28;0;2;0.000031;0.017294;0.016000;1897;7914;7795;0;118;1060;htc-cmp001;Sat Apr  1 09:13:36 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_13_65_2.tree;13;42;1;0;0.000046;5.900941;5.902000;10273;509587;507789;0;1740;24606;htc-cmp001;Sat Apr  1 09:13:37 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_45_3.tree;9;26;0;1;0.000027;0.010577;0.010000;869;8594;8363;0;212;1720;htc-cmp001;Sat Apr  1 09:13:37 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_6_90_5.tree;6;15;0;1;0.000018;0.000235;0.000000;148;406;376;0;29;154;htc-cmp001;Sat Apr  1 09:13:38 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_165_1.tree;11;53;0;5;0.000054;1.012502;1.012000;5726;159298;158273;0;898;9928;htc-cmp001;Sat Apr  1 09:13:38 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_140_3.tree;7;21;0;3;0.000027;0.001627;0.001000;476;1668;1603;0;60;472;htc-cmp001;Sat Apr  1 09:13:38 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_165_3.tree;11;51;0;4;0.000051;1.387285;1.388000;9056;162779;161864;0;873;10161;htc-cmp001;Sat Apr  1 09:13:38 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_180_1.tree;9;36;0;3;0.000037;0.019100;0.018000;1177;11516;11266;0;210;2073;htc-cmp001;Sat Apr  1 09:13:39 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_14_70_3.tree;14;49;1;5;0.000057;5.050439;5.051000;10613;552277;549475;0;2552;31984;htc-cmp001;Sat Apr  1 09:13:39 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_14_70_2.tree;14;51;0;1;0.000056;12.623441;12.627000;10627;1166146;1158036;0;7080;80041;htc-cmp001;Sat Apr  1 09:13:40 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_12_120_4.tree;12;58;0;7;0.000062;3.185162;3.186000;5230;322911;320904;0;1696;19854;htc-cmp001;Sat Apr  1 09:13:40 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_70_3.tree;7;21;0;0;0.000023;0.001067;0.001000;268;1337;1272;0;60;394;htc-cmp001;Sat Apr  1 09:13:41 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_200_2.tree;10;45;0;5;0.000045;0.127899;0.127000;2955;42104;41519;0;502;4771;htc-cmp001;Sat Apr  1 09:13:41 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_50_3.tree;5;10;0;1;0.000016;0.000028;0.000000;27;50;38;0;12;39;htc-cmp001;Sat Apr  1 09:13:41 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_220_5.tree;11;53;0;5;0.000055;2.049879;2.051000;8761;330034;329009;0;996;15138;htc-cmp001;Sat Apr  1 09:13:41 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_5_75_3.tree;5;10;1;0;0.000014;0.000033;0.000000;39;63;55;0;8;36;htc-cmp001;Sat Apr  1 09:13:42 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_12_60_2.tree;12;40;0;3;0.000044;0.378578;0.378000;2521;116842;115247;0;1345;12965;htc-cmp001;Sat Apr  1 09:13:42 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_13_130_5.tree;13;59;0;7;0.000067;11.146880;11.149000;12799;815926;812233;0;3229;37936;htc-cmp001;Sat Apr  1 09:13:43 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_50_4.tree;10;36;0;8;0.000038;0.021687;0.021000;1417;14200;13821;0;324;2782;htc-cmp001;Sat Apr  1 09:13:43 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_55_5.tree;11;33;0;1;0.000033;0.234413;0.234000;3195;67819;66963;0;807;8767;htc-cmp001;Sat Apr  1 09:13:44 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_14_70_1.tree;14;51;0;2;0.000057;5.961993;5.964000;9149;545885;541905;0;3698;40548;htc-cmp001;Sat Apr  1 09:13:44 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_12_180_4.tree;12;63;0;8;0.000066;15.859925;15.861000;16167;898880;896836;0;1936;30724;htc-cmp001;Sat Apr  1 09:13:44 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_135_4.tree;9;34;0;2;0.000033;0.028713;0.028000;1569;16493;16243;0;231;2614;htc-cmp001;Sat Apr  1 09:13:44 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_150_5.tree;10;45;0;4;0.000046;0.371923;0.371000;4013;54808;54400;0;373;4430;htc-cmp001;Sat Apr  1 09:13:44 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_9_45_4.tree;9;26;0;0;0.000028;0.007280;0.007000;689;5814;5604;0;168;1199;htc-cmp001;Sat Apr  1 09:13:45 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_7_35_2.tree;7;17;0;3;0.000021;0.000444;0.000000;99;701;637;0;64;376;htc-cmp001;Sat Apr  1 09:13:45 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_11_220_2.tree;11;53;0;8;0.000068;0.449481;0.449000;5152;128268;127038;0;970;11211;htc-cmp001;Sat Apr  1 09:13:45 2023
MultiPrim;4DIM;SANTOS;..;instances;4_a_10_200_3.tree;10;45;0;5;0.000048;0.292287;0.292000;2856;61749;61209;0;488;5588;htc-cmp001;Sat Apr  1 09:13:45 2023
