MultiPrim;3DIM;SANTOS;..;instances;3_a_6_30_3.tree;6;13;0;3;0.000040;0.000104;0.000000;18;65;42;0;87;htc-cmp003;Tue Mar 21 15:01:40 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_30_4.tree;6;13;0;0;0.000014;0.000051;0.000000;29;115;76;0;171;htc-cmp003;Tue Mar 21 15:01:40 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_30_5.tree;6;15;0;2;0.000016;0.000112;0.000000;46;208;175;0;181;htc-cmp003;Tue Mar 21 15:01:40 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_200_3.tree;10;45;0;17;0.000146;0.003494;0.003000;174;1946;1749;0;1814;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_60_1.tree;6;15;1;3;0.000041;0.000142;0.000000;31;112;90;0;79;htc-cmp003;Tue Mar 21 15:01:40 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_60_2.tree;6;15;0;2;0.000041;0.000250;0.000000;45;178;143;0;168;htc-cmp003;Tue Mar 21 15:01:40 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_60_3.tree;6;15;1;3;0.000040;0.000125;0.000000;25;91;74;0;81;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_60_4.tree;6;15;0;0;0.000015;0.000156;0.000000;96;344;313;0;203;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_60_5.tree;6;15;0;2;0.000039;0.000225;0.000000;43;157;130;0;161;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_90_1.tree;6;15;0;2;0.000018;0.000156;0.000000;61;274;242;0;196;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_90_2.tree;6;15;0;3;0.000016;0.000078;0.000000;52;174;145;0;153;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_90_3.tree;6;15;2;3;0.000043;0.000042;0.000000;18;35;29;0;22;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_90_4.tree;6;15;1;1;0.000016;0.000079;0.000000;49;150;134;0;92;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_6_90_5.tree;6;15;1;6;0.000036;0.000066;0.000000;16;56;41;0;45;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_200_4.tree;10;45;0;16;0.000042;0.003562;0.003000;321;4701;4338;0;2496;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_105_1.tree;7;20;0;2;0.000020;0.000213;0.000000;92;438;370;0;389;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_105_2.tree;7;20;0;3;0.000058;0.000336;0.000000;44;218;161;0;276;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_105_3.tree;7;21;2;8;0.000054;0.000111;0.000000;24;77;60;0;79;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_105_4.tree;7;21;0;2;0.000020;0.000797;0.000000;216;1446;1379;0;597;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_105_5.tree;7;20;0;1;0.000058;0.001093;0.001000;142;692;636;0;492;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_140_1.tree;7;21;0;3;0.000056;0.000917;0.000000;151;575;525;0;373;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_140_2.tree;7;21;0;6;0.000042;0.000493;0.000000;60;405;335;0;365;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_140_3.tree;7;21;0;1;0.000020;0.000324;0.000000;102;659;589;0;556;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_140_4.tree;7;21;0;5;0.000055;0.000289;0.000000;66;424;355;0;392;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_140_5.tree;7;21;0;2;0.000059;0.000502;0.000000;63;302;242;0;355;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_200_5.tree;10;45;0;17;0.000149;0.009951;0.009000;188;5808;5166;0;4839;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_35_1.tree;7;17;0;1;0.000048;0.001286;0.001000;249;803;757;0;311;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_35_2.tree;7;17;1;5;0.000021;0.000085;0.000000;33;150;114;0;145;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_35_3.tree;7;19;0;3;0.000016;0.000256;0.000000;109;555;491;0;383;htc-cmp003;Tue Mar 21 15:01:41 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_35_4.tree;7;19;0;2;0.000054;0.000662;0.000000;89;421;371;0;331;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_35_5.tree;7;18;2;8;0.000054;0.000071;0.000000;27;56;44;0;40;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_70_1.tree;7;19;0;4;0.000052;0.000598;0.000000;78;373;312;0;368;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_70_2.tree;7;19;0;5;0.000050;0.000438;0.000000;41;297;216;0;356;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_70_3.tree;7;21;0;1;0.000074;0.001206;0.001000;116;744;662;0;560;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_70_4.tree;7;21;0;7;0.000018;0.000112;0.000000;37;253;201;0;277;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_7_70_5.tree;7;20;0;4;0.000067;0.000520;0.000000;103;373;318;0;291;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_50_1.tree;10;32;0;7;0.000032;0.005274;0.005000;378;7953;7550;0;4324;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_120_1.tree;8;28;0;4;0.000077;0.002601;0.002000;199;1347;1241;0;960;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_120_2.tree;8;28;0;9;0.000034;0.000326;0.000000;112;560;509;0;308;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_120_3.tree;8;28;0;4;0.000032;0.001076;0.001000;176;1366;1252;0;1053;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_120_4.tree;8;28;0;5;0.000077;0.001801;0.001000;163;1014;923;0;638;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_120_5.tree;8;27;1;3;0.000031;0.000799;0.000000;249;1074;1010;0;624;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_160_1.tree;8;28;0;7;0.000081;0.003119;0.003000;247;1655;1545;0;964;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_160_2.tree;8;28;2;10;0.000031;0.000122;0.000000;50;194;168;0;178;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_160_3.tree;8;28;2;8;0.000083;0.000253;0.000000;45;163;133;0;205;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_160_4.tree;8;28;0;5;0.000078;0.001074;0.001000;123;810;700;0;703;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_160_5.tree;8;28;1;5;0.000077;0.002050;0.002000;172;1270;1213;0;543;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_50_2.tree;10;32;0;6;0.000097;0.007653;0.007000;204;4425;4100;0;3144;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_40_1.tree;8;23;0;2;0.000022;0.000330;0.000000;74;617;523;0;762;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_40_2.tree;8;23;0;5;0.000051;0.001240;0.001000;67;812;656;0;947;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_40_3.tree;8;23;0;5;0.000067;0.002474;0.002000;144;1413;1289;0;814;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_40_4.tree;8;23;2;8;0.000021;0.000038;0.000000;38;94;79;0;64;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_40_5.tree;8;21;0;2;0.000059;0.000998;0.001000;206;1480;1374;0;769;htc-cmp003;Tue Mar 21 15:01:42 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_80_1.tree;8;28;0;6;0.000034;0.001410;0.001000;189;1867;1712;0;1248;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_80_2.tree;8;28;0;8;0.000083;0.001070;0.001000;89;709;606;0;803;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_80_3.tree;8;28;0;7;0.000024;0.000808;0.000000;135;1497;1372;0;964;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_80_4.tree;8;28;0;7;0.000032;0.000875;0.000000;113;1334;1199;0;988;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_8_80_5.tree;8;26;0;7;0.000072;0.001546;0.001000;112;969;838;0;833;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_50_3.tree;10;36;0;6;0.000045;0.006217;0.006000;358;7020;6652;0;4237;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_135_1.tree;9;35;0;9;0.000094;0.003238;0.003000;346;3440;3246;0;2326;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_135_2.tree;9;35;0;9;0.000101;0.006701;0.006000;197;3364;3021;0;2716;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_135_3.tree;9;34;0;11;0.000031;0.001106;0.001000;170;2143;1877;0;1758;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_135_4.tree;9;34;0;8;0.000056;0.004486;0.004000;242;3199;2963;0;2069;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_135_5.tree;9;34;0;8;0.000042;0.003128;0.003000;366;3803;3596;0;2116;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_180_1.tree;9;36;0;9;0.000041;0.003634;0.003000;369;4455;4193;0;2762;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_180_2.tree;9;36;0;13;0.000035;0.000552;0.000000;142;1080;977;0;786;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_180_3.tree;9;36;0;10;0.000106;0.007941;0.007000;182;3752;3483;0;2608;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_180_4.tree;9;36;0;11;0.000035;0.001424;0.001000;198;2323;2108;0;2006;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_180_5.tree;9;35;0;8;0.000079;0.003467;0.003000;263;2417;2214;0;1665;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_50_4.tree;10;36;0;10;0.000058;0.002191;0.002000;223;3118;2922;0;1958;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_45_1.tree;9;28;1;6;0.000078;0.003634;0.003000;165;1935;1763;0;1138;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_45_2.tree;9;28;0;5;0.000103;0.010694;0.010000;421;5733;5488;0;2474;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_45_3.tree;9;26;1;4;0.000026;0.000628;0.000000;143;1196;1083;0;826;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_45_4.tree;9;26;0;2;0.000052;0.002234;0.002000;184;1847;1717;0;1163;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_45_5.tree;9;25;0;0;0.000071;0.009662;0.009000;363;5012;4781;0;2476;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_90_1.tree;9;33;0;8;0.000110;0.005598;0.005000;243;2769;2583;0;1978;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_90_2.tree;9;33;2;7;0.000032;0.001056;0.001000;272;1837;1771;0;731;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_90_3.tree;9;33;0;6;0.000028;0.001838;0.001000;317;2995;2848;0;1374;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_90_4.tree;9;33;0;9;0.000100;0.001237;0.001000;187;2249;2138;0;815;htc-cmp003;Tue Mar 21 15:01:43 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_9_90_5.tree;9;32;0;5;0.000091;0.008953;0.008000;366;4956;4667;0;3028;htc-cmp003;Tue Mar 21 15:01:44 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_50_5.tree;10;33;0;3;0.000100;0.008261;0.008000;378;5193;4672;0;4000;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_10_100_2.tree;10;42;0;15;0.000152;0.003987;0.004000;138;2202;1971;0;2303;htc-cmp003;Tue Mar 21 15:01:30 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_110_1.tree;11;49;1;12;0.000065;0.010320;0.010000;453;10724;10178;0;7638;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_110_2.tree;11;49;1;16;0.000159;0.012139;0.012000;355;6185;5830;0;4059;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_110_3.tree;11;50;0;16;0.000161;0.020471;0.020000;457;14884;14248;0;8633;htc-cmp003;Tue Mar 21 15:01:31 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_110_4.tree;11;50;0;13;0.000093;0.020495;0.020000;561;18304;17627;0;9858;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_110_5.tree;11;49;0;13;0.000121;0.018776;0.018000;521;17007;16345;0;9652;htc-cmp003;Tue Mar 21 15:01:32 2023
MultiPrim;3DIM;SANTOS;..;instances;3_a_11_165_1.tree;11;53;0;15;0.000171;0.015658;0.015000;191;9326;8552;0;8812;htc-cmp003;Tue Mar 21 15:01:32 2023
